GeneID	Length	1h_m1_t	1h_m1_u	1h_m2_t	1h_m2_u	1h_m3_t	1h_m3_u	6h_m1_t	6h_m1_u	6h_m2_t	6h_m2_u	6h_m3_t	6h_m3_u
ENSMUSG00000018752	2235	0	0	1	1	0	1	0	0	0	0	0	1
ENSMUSG00000089669	1637	0	0	1	0	2	1	0	0	0	0	0	0
ENSMUSG00000097328	1515	0	0	0	0	1	0	7	1	0	0	0	0
ENSMUSG00000081333	590	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005198	7067	0	1	1	1	1	0	4	0	5	2	0	1
ENSMUSG00000018776	1618	1	0	0	1	0	0	0	0	2	0	0	0
ENSMUSG00000018750	8117	0	2	1	0	0	1	0	0	0	1	2	1
ENSMUSG00000041189	2531	7	1	5	0	9	5	0	5	7	0	6	3
ENSMUSG00000042826	3044	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089876	1933	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109737	3908	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044084	1640	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041165	1041	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051790	5785	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070394	1105	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000019461	3148	0	1	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000001583	3329	5	3	18	4	6	4	6	1	12	3	8	10
ENSMUSG00000094845	1193	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046731	3146	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001588	4878	0	0	0	0	0	1	0	0	0	1	0	1
ENSMUSG00000104996	63	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000018570	2368	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047284	5889	0	0	0	0	0	0	0	1	0	0	6	2
ENSMUSG00000023170	1604	3	2	6	2	2	2	0	3	3	5	3	6
ENSMUSG00000078812	2377	6	1	4	1	10	7	23	4	9	8	9	6
ENSMUSG00000018554	1885	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018566	3478	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000084251	492	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018569	1948	2	0	1	0	1	0	0	0	7	1	2	0
ENSMUSG00000018565	2294	42	35	48	50	35	33	64	20	39	34	46	52
ENSMUSG00000105100	123	0	2	0	0	1	0	0	0	0	0	1	1
ENSMUSG00000018559	2182	1	1	3	2	2	1	10	3	0	2	1	3
ENSMUSG00000018567	1844	0	0	0	1	0	1	0	2	1	2	4	1
ENSMUSG00000018572	3273	0	0	0	0	1	1	0	1	3	1	1	0
ENSMUSG00000020888	6298	72	81	118	75	67	49	104	45	85	83	67	91
ENSMUSG00000018574	2686	14	8	19	15	22	14	37	12	28	12	24	21
ENSMUSG00000065534	89	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020886	13251	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000020884	1591	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040963	1574	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081515	374	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040950	2094	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000318	2899	0	0	0	0	0	0	0	1	0	0	1	1
ENSMUSG00000040938	2554	5	0	4	1	0	2	0	1	2	7	1	2
ENSMUSG00000044367	2601	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000317	3719	2	2	3	0	1	1	0	2	5	0	4	6
ENSMUSG00000070109	125	0	0	0	0	0	0	0	2	0	0	0	0
ENSMUSG00000105220	84	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000065411	94	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020831	1896	0	0	0	2	0	2	0	0	0	0	2	0
ENSMUSG00000040904	1692	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093989	885	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000000320	4085	1	1	1	1	1	0	0	0	1	2	4	1
ENSMUSG00000018907	2826	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018924	2454	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000082145	644	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018921	3561	0	0	0	0	0	0	0	0	1	0	1	1
ENSMUSG00000082370	421	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080814	538	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060216	2845	0	0	0	0	0	0	0	1	4	1	2	0
ENSMUSG00000099109	64	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018923	1046	4	1	9	10	18	13	15	7	16	2	11	8
ENSMUSG00000018920	3021	5	7	17	16	18	16	28	14	34	19	25	30
ENSMUSG00000040829	4409	154	267	376	407	313	240	477	203	627	357	601	433
ENSMUSG00000018919	1125	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020830	672	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081690	319	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046811	1294	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018286	1872	0	0	0	0	1	0	10	0	1	1	1	0
ENSMUSG00000109833	237	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072768	576	5	7	10	5	9	6	32	5	37	9	21	16
ENSMUSG00000020828	6252	0	1	2	0	0	0	0	1	1	1	1	0
ENSMUSG00000020827	6286	2	1	4	1	1	1	9	1	4	1	1	4
ENSMUSG00000086976	406	63	82	140	113	102	77	101	33	146	71	78	86
ENSMUSG00000014609	1690	1	2	2	8	4	2	19	1	15	3	1	3
ENSMUSG00000087279	863	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085952	911	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050675	2718	3	2	5	8	2	4	13	2	1	14	0	2
ENSMUSG00000014606	2120	9	2	8	8	11	23	21	7	14	8	19	14
ENSMUSG00000040746	3539	34	21	37	34	43	36	55	14	51	28	21	40
ENSMUSG00000018293	2405	2	1	0	5	7	3	42	10	53	15	18	16
ENSMUSG00000087523	357	2	0	4	2	0	3	0	0	0	1	1	1
ENSMUSG00000060600	1739	0	0	1	1	2	0	0	0	3	1	1	1
ENSMUSG00000018287	1480	1	0	1	0	0	1	0	1	0	0	0	1
ENSMUSG00000040712	5207	18	8	18	23	13	19	39	20	15	14	22	9
ENSMUSG00000057054	1377	14	11	23	12	19	13	83	3	5	11	9	17
ENSMUSG00000020821	7276	3	0	1	2	4	1	21	3	9	4	6	2
ENSMUSG00000105932	70	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085502	1182	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082983	273	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076232	93	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043602	2061	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000057135	1080	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000020817	6868	3	1	4	3	3	4	15	8	4	2	5	7
ENSMUSG00000093858	2138	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081968	474	0	0	0	0	0	0	0	1	2	0	0	0
ENSMUSG00000084139	389	7	8	5	2	5	6	0	5	11	4	11	3
ENSMUSG00000040667	8144	13	24	19	10	18	15	40	11	26	26	24	17
ENSMUSG00000018449	2842	0	2	0	0	1	1	0	1	3	1	1	1
ENSMUSG00000018446	2826	4	2	1	5	2	1	0	0	1	2	2	0
ENSMUSG00000040620	10031	0	0	1	1	0	0	1	0	0	0	1	1
ENSMUSG00000065246	106	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018442	8049	8	10	4	9	8	8	17	4	6	5	6	3
ENSMUSG00000040599	3003	3	0	3	0	2	1	0	3	7	0	2	0
ENSMUSG00000018451	1573	0	1	0	0	0	2	9	0	2	0	0	1
ENSMUSG00000083171	804	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082098	246	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069830	4166	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070390	6305	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094154	134	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092528	3457	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096455	134	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085230	353	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072753	3784	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111450	1718	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087116	3753	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111373	1246	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085659	320	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085251	739	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020811	4287	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077456	131	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085528	787	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080577	103	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040554	3157	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020808	2529	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040543	9815	0	0	0	0	1	0	0	0	0	0	1	0
ENSMUSG00000020807	5119	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000107877	7987	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020803	1324	1	1	0	1	0	3	0	0	5	1	7	0
ENSMUSG00000020801	1730	2	0	2	0	0	1	12	0	0	0	3	2
ENSMUSG00000053574	3203	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020805	4940	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086951	1800	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084599	116	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040483	4689	0	0	0	0	3	2	0	1	4	5	6	0
ENSMUSG00000070388	1708	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088747	271	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020799	1622	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098658	109	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045667	3815	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040471	1818	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040463	5803	0	0	0	0	0	0	0	3	1	0	5	2
ENSMUSG00000040447	4083	2	0	3	2	6	5	14	4	10	2	2	5
ENSMUSG00000020798	5508	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081675	801	0	0	0	0	1	0	0	0	0	0	0	1
ENSMUSG00000020794	4579	0	2	1	0	1	0	7	2	1	0	4	0
ENSMUSG00000064567	145	0	0	4	6	4	3	10	2	5	2	3	3
ENSMUSG00000092725	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020790	11332	2	3	3	0	0	2	3	4	6	0	11	3
ENSMUSG00000057778	5143	0	0	1	0	0	0	0	1	0	0	1	1
ENSMUSG00000055670	16450	0	0	0	0	2	0	0	3	0	2	2	0
ENSMUSG00000089224	192	3	2	5	2	5	7	13	0	6	1	0	0
ENSMUSG00000084329	1920	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065298	162	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000105756	90	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020788	5281	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020787	2625	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086943	2422	0	0	0	0	0	0	0	0	0	2	0	1
ENSMUSG00000020785	3728	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000020783	17240	0	0	0	0	0	0	0	1	0	2	1	2
ENSMUSG00000005947	4581	6	3	6	3	6	6	10	4	9	4	8	7
ENSMUSG00000050107	2810	0	0	0	0	0	0	0	0	5	0	0	0
ENSMUSG00000005950	2395	5	6	7	7	4	4	4	3	9	1	7	8
ENSMUSG00000047260	1415	0	0	0	0	0	0	15	0	0	0	0	0
ENSMUSG00000040158	2989	1	2	6	2	4	2	5	1	7	2	2	7
ENSMUSG00000005949	3391	3	6	11	9	7	10	15	2	11	0	1	6
ENSMUSG00000005951	2985	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000082405	219	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005952	3681	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043029	5835	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020774	5954	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112920	1274	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069825	3200	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062128	2394	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063881	3342	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069824	1136	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108577	387	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069823	3465	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086278	2684	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108673	90	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055971	1508	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084387	934	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072709	1719	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108742	85	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072708	2769	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095312	939	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081961	935	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095095	1671	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060335	2576	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082338	1168	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061246	1513	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060630	3906	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108598	251	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080781	2129	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088811	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081552	197	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070383	3490	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069818	3830	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070382	2080	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061984	3904	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081698	1007	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094488	4048	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000108735	75	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056921	5628	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108707	41	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062186	4275	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108605	1675	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069816	2527	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079875	1237	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057050	4168	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049041	5348	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047444	1621	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043692	1796	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069476	5027	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081932	622	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081162	955	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070380	2227	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070379	3601	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070378	3630	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070377	2204	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083188	972	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081864	1571	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070375	2927	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081498	866	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070374	3363	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082378	941	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083886	971	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070178	119	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083299	922	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063116	5190	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054406	2629	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058275	1786	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038807	7164	1	0	0	0	1	0	0	0	0	0	2	0
ENSMUSG00000093164	254	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000069814	4002	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000020741	6502	0	1	2	2	1	0	6	2	1	1	1	0
ENSMUSG00000020745	9620	0	1	2	0	4	0	7	7	5	7	1	2
ENSMUSG00000088889	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081252	168	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000010554	13817	0	0	1	0	0	1	0	0	1	1	4	1
ENSMUSG00000000282	4627	0	0	0	0	0	0	0	1	0	0	2	2
ENSMUSG00000038351	6884	6	2	8	7	17	6	5	2	10	6	5	13
ENSMUSG00000098317	68	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038335	3837	29	18	52	27	30	22	19	14	23	17	29	33
ENSMUSG00000077493	93	0	0	0	0	0	1	0	0	0	0	0	1
ENSMUSG00000077637	91	0	1	1	0	2	0	0	0	0	0	0	0
ENSMUSG00000001323	4560	52	44	65	50	60	47	145	39	121	45	87	72
ENSMUSG00000038290	8453	3	0	0	1	0	0	0	1	0	3	0	0
ENSMUSG00000088719	91	0	0	0	1	2	1	7	0	0	0	1	0
ENSMUSG00000101295	722	1	3	2	1	3	2	0	2	0	3	2	1
ENSMUSG00000085765	2669	7	7	10	17	11	10	8	7	20	11	14	12
ENSMUSG00000085738	327	1	3	0	0	1	0	10	0	0	3	0	4
ENSMUSG00000082481	400	2	0	2	5	5	5	11	4	4	2	2	1
ENSMUSG00000043099	3750	2	0	1	0	0	0	0	1	3	0	0	2
ENSMUSG00000085609	863	11	11	24	13	19	14	43	12	28	9	44	20
ENSMUSG00000065590	91	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065537	66	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038268	2670	0	0	1	0	0	2	11	0	0	0	0	1
ENSMUSG00000078789	2690	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045287	3525	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000751	5578	0	0	0	0	0	0	5	0	0	0	0	2
ENSMUSG00000106179	121	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018809	4329	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000753	2359	0	0	0	0	1	1	0	1	3	0	0	0
ENSMUSG00000085359	322	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084224	400	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038224	2324	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000045374	7038	1	1	0	0	0	0	7	0	0	0	0	0
ENSMUSG00000085148	1924	0	0	0	0	0	1	0	0	0	0	0	1
ENSMUSG00000038217	1936	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000065529	95	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020850	7461	1	0	1	1	1	2	0	1	1	3	4	0
ENSMUSG00000038195	1583	0	0	0	1	0	2	13	1	4	4	0	1
ENSMUSG00000038188	2887	5	1	6	2	4	1	5	3	2	5	2	0
ENSMUSG00000109715	2795	40	8	26	17	29	14	24	13	38	25	16	21
ENSMUSG00000038178	10042	14	4	18	8	13	11	37	4	18	4	17	8
ENSMUSG00000093100	83	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000017781	4129	1	2	3	3	4	0	40	8	9	16	16	10
ENSMUSG00000085088	1282	35	30	45	26	26	40	65	13	40	29	52	51
ENSMUSG00000081485	192	10	6	14	17	10	10	33	6	20	19	16	18
ENSMUSG00000006127	5728	0	0	0	2	3	3	0	0	0	0	1	0
ENSMUSG00000017774	6585	1	0	2	2	2	1	0	3	4	1	1	3
ENSMUSG00000017776	4730	0	0	0	1	1	0	20	8	0	1	2	0
ENSMUSG00000020849	2568	1	0	1	1	0	1	26	3	8	5	7	6
ENSMUSG00000020848	4361	2	0	3	1	0	1	0	1	0	1	1	1
ENSMUSG00000087059	881	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020847	3814	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087322	361	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053783	921	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020846	3512	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000017288	5203	0	0	0	0	0	0	16	0	0	4	0	1
ENSMUSG00000017286	6005	0	0	0	0	0	0	0	0	0	1	1	0
ENSMUSG00000080701	462	2	2	1	1	0	0	0	0	0	3	1	0
ENSMUSG00000069808	6615	29	26	32	29	28	24	40	19	34	10	30	17
ENSMUSG00000049396	3734	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038057	581	2	2	0	0	0	0	0	0	2	0	0	2
ENSMUSG00000038046	1935	0	0	0	1	0	0	0	0	5	0	0	0
ENSMUSG00000020844	3239	0	0	1	0	1	0	0	0	0	1	1	2
ENSMUSG00000020843	3183	9	8	18	8	9	14	21	4	22	22	23	19
ENSMUSG00000017631	10974	7	11	6	7	2	8	14	4	25	13	20	14
ENSMUSG00000080763	503	2	1	3	3	3	1	0	10	21	3	1	6
ENSMUSG00000024205	311	2	1	5	0	2	6	4	1	8	2	5	4
ENSMUSG00000044243	1207	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046275	3302	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000010392	4289	0	0	0	0	0	0	0	2	0	0	3	1
ENSMUSG00000020841	8332	1	2	5	2	1	1	82	26	43	26	44	12
ENSMUSG00000020839	1495	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020840	5891	0	1	0	0	0	0	0	0	4	0	2	3
ENSMUSG00000088913	150	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020838	4531	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087398	414	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037958	3628	0	0	0	1	0	1	0	2	0	7	0	0
ENSMUSG00000077639	121	0	1	2	0	2	7	0	0	0	5	0	3
ENSMUSG00000065518	109	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050944	5164	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082550	329	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102038	898	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109010	78	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037926	18519	2	1	1	0	0	0	0	1	0	0	1	0
ENSMUSG00000077649	88	2	2	2	3	2	3	6	0	4	1	0	1
ENSMUSG00000083899	2255	0	0	0	1	0	0	3	1	0	0	5	1
ENSMUSG00000020836	3011	1	1	1	0	0	0	7	0	2	0	0	0
ENSMUSG00000037907	3839	0	0	0	0	0	0	0	0	0	0	2	1
ENSMUSG00000011877	4838	1	0	2	1	0	1	4	0	1	0	4	5
ENSMUSG00000044328	2157	6	0	5	1	2	3	12	5	16	3	5	11
ENSMUSG00000000686	3035	29	29	41	37	36	32	48	30	59	26	49	35
ENSMUSG00000072673	1732	10	3	12	2	5	8	0	5	0	8	14	24
ENSMUSG00000017291	12421	0	0	0	0	2	0	14	8	8	2	4	1
ENSMUSG00000081451	948	9	9	12	8	16	11	6	5	7	9	9	14
ENSMUSG00000082646	180	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081543	767	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077442	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037857	5792	2	0	0	1	3	3	8	3	6	2	5	4
ENSMUSG00000000724	1594	5	10	10	10	15	11	0	5	11	1	14	11
ENSMUSG00000081924	610	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000631	16037	1	0	0	2	2	0	8	0	1	0	0	1
ENSMUSG00000069804	2295	1	1	6	6	7	6	9	4	3	1	4	4
ENSMUSG00000017453	2470	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055045	3414	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000632	5779	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037791	4909	0	0	1	1	2	0	0	2	0	1	5	0
ENSMUSG00000087050	2429	15	29	32	21	18	7	25	16	29	8	17	32
ENSMUSG00000020834	1967	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000061981	2740	0	0	0	0	0	0	0	1	2	2	2	0
ENSMUSG00000065401	66	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000104813	72	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070065	72	0	0	0	0	0	0	0	1	2	0	0	0
ENSMUSG00000020832	2268	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037750	3490	1	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000060727	243	1	2	0	1	4	4	5	3	1	5	7	5
ENSMUSG00000017386	3292	9	5	7	7	9	9	0	13	17	3	3	7
ENSMUSG00000017405	5222	1	2	3	4	2	0	0	0	0	2	0	4
ENSMUSG00000019437	5009	257	267	334	281	298	305	424	210	392	172	310	265
ENSMUSG00000099101	61	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058546	847	0	0	0	0	0	0	3	2	0	0	3	1
ENSMUSG00000064540	65	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077625	71	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065676	69	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002059	2385	0	0	0	0	0	0	0	2	0	0	0	0
